,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,9.0,99.0,5.0,180.0,5.0,180.0,17.0,57.0,7.0,97.0,14.0,121.0,44.0,88.0,27.0,166.0,31.0,218.0,2367.0,478.0
1,9.0,155.0,5.0,152.0,5.0,152.0,13.0,89.0,9.0,98.0,17.0,111.0,44.0,162.0,27.0,161.0,31.0,213.0,2776.0,478.0
2,9.0,227.0,5.0,227.0,5.0,5.0,11.0,95.0,12.0,96.0,12.0,12.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
3,9.0,227.0,5.0,5.0,5.0,227.0,8.0,104.0,11.0,7.0,18.0,117.0,44.0,166.0,27.0,9.0,31.0,218.0,2364.0,478.0
4,9.0,155.0,5.0,152.0,5.0,152.0,10.0,91.0,7.0,95.0,15.0,94.0,44.0,162.0,27.0,161.0,31.0,213.0,2776.0,478.0
5,9.0,181.0,5.0,180.0,5.0,98.0,12.0,103.0,9.0,97.0,14.0,60.0,44.0,166.0,27.0,166.0,31.0,120.0,2443.0,478.0
6,9.0,227.0,5.0,227.0,5.0,5.0,10.0,90.0,10.0,107.0,11.0,10.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
7,9.0,186.0,5.0,186.0,46.0,46.0,8.0,97.0,13.0,95.0,57.0,52.0,44.0,156.0,27.0,156.0,128.0,108.0,2693.0,478.0
8,9.0,181.0,5.0,180.0,98.0,5.0,14.0,88.0,8.0,97.0,59.0,10.0,44.0,166.0,27.0,166.0,140.0,21.0,2483.0,478.0
9,9.0,227.0,5.0,227.0,5.0,5.0,16.0,108.0,12.0,103.0,14.0,9.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
10,9.0,135.0,37.0,130.0,37.0,130.0,14.0,99.0,38.0,96.0,45.0,99.0,44.0,152.0,123.0,149.0,120.0,199.0,3268.0,478.0
11,9.0,309.0,5.0,5.0,5.0,145.0,9.0,106.0,3.0,4.0,11.0,65.0,44.0,167.0,27.0,9.0,31.0,120.0,1978.0,478.0
12,9.0,227.0,5.0,227.0,5.0,5.0,18.0,110.0,8.0,100.0,15.0,5.0,44.0,166.0,27.0,166.0,31.0,21.0,2047.0,478.0
13,9.0,181.0,5.0,180.0,5.0,98.0,10.0,91.0,8.0,98.0,14.0,52.0,44.0,166.0,27.0,166.0,31.0,120.0,2443.0,478.0
14,9.0,140.0,5.0,139.0,46.0,139.0,15.0,102.0,5.0,90.0,49.0,106.0,44.0,156.0,27.0,156.0,128.0,207.0,3089.0,478.0
15,9.0,201.0,5.0,199.0,5.0,59.0,10.0,101.0,7.0,98.0,15.0,59.0,44.0,162.0,27.0,161.0,31.0,114.0,2380.0,478.0
16,9.0,186.0,5.0,186.0,46.0,46.0,9.0,91.0,9.0,99.0,55.0,58.0,44.0,156.0,27.0,156.0,128.0,108.0,2693.0,478.0
17,9.0,263.0,5.0,5.0,98.0,98.0,19.0,98.0,8.0,4.0,67.0,57.0,44.0,167.0,27.0,9.0,140.0,120.0,2414.0,478.0
