,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,31.0,31.0,31.0,500.0,31.0,332.0,26.0,35.0,24.0,760.0,35.0,610.0,93.0,59.0,93.0,1229.0,87.0,1183.0,9958.0,500.0,9.0
1,31.0,31.0,55.0,499.0,67.0,283.0,33.0,32.0,56.0,701.0,88.0,478.0,93.0,59.0,192.0,1229.0,204.0,1010.0,10031.0,499.0,9.0
2,31.0,31.0,65.0,497.0,31.0,317.0,33.0,34.0,71.0,738.0,29.0,545.0,93.0,59.0,247.0,1223.0,87.0,1088.0,10022.0,497.0,9.0
3,31.0,31.0,31.0,494.0,31.0,338.0,28.0,38.0,20.0,761.0,32.0,615.0,93.0,59.0,93.0,1214.0,87.0,1208.0,10013.0,494.0,9.0
4,31.0,55.0,91.0,500.0,31.0,247.0,33.0,75.0,107.0,760.0,34.0,467.0,93.0,116.0,329.0,1229.0,87.0,909.0,9912.0,500.0,9.0
5,31.0,31.0,31.0,498.0,31.0,330.0,30.0,26.0,27.0,744.0,31.0,602.0,93.0,59.0,93.0,1226.0,87.0,1198.0,10009.0,498.0,9.0
6,31.0,55.0,127.0,498.0,31.0,234.0,24.0,67.0,149.0,741.0,29.0,375.0,93.0,116.0,481.0,1226.0,87.0,824.0,10019.0,498.0,9.0
7,31.0,31.0,43.0,496.0,55.0,268.0,28.0,33.0,45.0,724.0,106.0,468.0,93.0,59.0,157.0,1220.0,249.0,994.0,10015.0,496.0,9.0
8,31.0,43.0,79.0,500.0,31.0,296.0,27.0,56.0,77.0,736.0,33.0,503.0,93.0,86.0,237.0,1229.0,87.0,1008.0,9852.0,500.0,9.0
9,31.0,31.0,31.0,500.0,31.0,320.0,33.0,29.0,30.0,761.0,33.0,605.0,93.0,59.0,93.0,1229.0,87.0,1150.0,9826.0,500.0,9.0
10,31.0,31.0,31.0,492.0,31.0,331.0,23.0,31.0,20.0,711.0,35.0,610.0,93.0,59.0,93.0,1208.0,87.0,1211.0,10007.0,492.0,9.0
11,31.0,31.0,43.0,500.0,31.0,319.0,28.0,28.0,49.0,709.0,29.0,577.0,93.0,59.0,157.0,1229.0,87.0,1130.0,9938.0,500.0,9.0
12,31.0,31.0,31.0,500.0,31.0,319.0,27.0,34.0,24.0,745.0,34.0,557.0,93.0,59.0,93.0,1229.0,87.0,1147.0,9814.0,500.0,9.0
13,31.0,42.0,78.0,498.0,31.0,306.0,29.0,49.0,85.0,743.0,31.0,505.0,93.0,83.0,296.0,1226.0,87.0,1012.0,10018.0,498.0,9.0
14,31.0,31.0,31.0,500.0,55.0,308.0,28.0,36.0,25.0,754.0,70.0,545.0,93.0,59.0,93.0,1229.0,165.0,1098.0,9930.0,500.0,9.0
15,31.0,31.0,55.0,500.0,91.0,235.0,36.0,32.0,75.0,728.0,152.0,410.0,93.0,59.0,221.0,1229.0,321.0,804.0,9762.0,500.0,9.0
16,31.0,31.0,31.0,500.0,31.0,332.0,28.0,38.0,15.0,750.0,33.0,604.0,93.0,59.0,93.0,1229.0,87.0,1177.0,9934.0,500.0,9.0
17,31.0,31.0,43.0,500.0,43.0,332.0,27.0,38.0,38.0,756.0,48.0,571.0,93.0,59.0,129.0,1229.0,126.0,1115.0,9950.0,500.0,9.0
18,31.0,31.0,31.0,500.0,31.0,344.0,29.0,36.0,25.0,732.0,35.0,603.0,93.0,59.0,93.0,1229.0,87.0,1179.0,9942.0,500.0,9.0
19,31.0,31.0,43.0,500.0,67.0,308.0,31.0,36.0,34.0,717.0,89.0,553.0,93.0,59.0,129.0,1229.0,204.0,1052.0,10010.0,500.0,9.0
20,31.0,31.0,55.0,500.0,31.0,320.0,36.0,37.0,60.0,736.0,26.0,541.0,93.0,59.0,193.0,1229.0,87.0,1116.0,9990.0,500.0,9.0
21,31.0,31.0,31.0,500.0,31.0,320.0,32.0,36.0,27.0,756.0,30.0,594.0,93.0,59.0,93.0,1229.0,87.0,1183.0,9958.0,500.0,9.0
22,31.0,31.0,67.0,500.0,31.0,296.0,25.0,37.0,73.0,729.0,30.0,538.0,93.0,59.0,237.0,1229.0,87.0,1077.0,9966.0,500.0,9.0
23,31.0,31.0,31.0,500.0,31.0,320.0,29.0,37.0,25.0,746.0,30.0,595.0,93.0,59.0,93.0,1229.0,87.0,1147.0,9814.0,500.0,9.0
24,31.0,31.0,90.0,498.0,31.0,282.0,22.0,32.0,113.0,761.0,35.0,505.0,93.0,59.0,352.0,1226.0,87.0,1015.0,10054.0,498.0,9.0
25,31.0,31.0,31.0,500.0,31.0,319.0,34.0,40.0,28.0,718.0,31.0,588.0,93.0,59.0,93.0,1229.0,87.0,1147.0,9814.0,500.0,9.0
26,31.0,31.0,55.0,500.0,43.0,284.0,32.0,35.0,63.0,719.0,73.0,507.0,93.0,59.0,221.0,1229.0,168.0,1017.0,10002.0,500.0,9.0
27,31.0,31.0,55.0,500.0,31.0,320.0,27.0,34.0,56.0,737.0,37.0,563.0,93.0,59.0,193.0,1229.0,87.0,1095.0,9906.0,500.0,9.0
28,31.0,31.0,103.0,500.0,31.0,272.0,25.0,34.0,125.0,724.0,28.0,480.0,93.0,59.0,365.0,1229.0,87.0,991.0,10006.0,500.0,9.0
29,31.0,31.0,55.0,500.0,43.0,308.0,24.0,23.0,54.0,730.0,65.0,476.0,93.0,59.0,193.0,1229.0,168.0,1025.0,9950.0,500.0,9.0
30,31.0,31.0,31.0,500.0,31.0,320.0,30.0,31.0,27.0,749.0,31.0,590.0,93.0,59.0,93.0,1229.0,87.0,1185.0,9966.0,500.0,9.0
31,31.0,31.0,31.0,500.0,31.0,331.0,33.0,36.0,24.0,736.0,29.0,552.0,93.0,59.0,93.0,1229.0,87.0,1144.0,9802.0,500.0,9.0
32,31.0,31.0,43.0,498.0,43.0,318.0,26.0,36.0,48.0,733.0,52.0,535.0,93.0,59.0,157.0,1226.0,126.0,1112.0,10013.0,498.0,9.0
33,31.0,31.0,31.0,500.0,31.0,319.0,33.0,34.0,23.0,749.0,37.0,589.0,93.0,59.0,93.0,1229.0,87.0,1188.0,9978.0,500.0,9.0
34,31.0,31.0,79.0,500.0,31.0,283.0,36.0,28.0,103.0,742.0,34.0,487.0,93.0,59.0,321.0,1229.0,87.0,1002.0,9918.0,500.0,9.0
35,31.0,31.0,31.0,498.0,43.0,330.0,27.0,28.0,19.0,721.0,48.0,592.0,93.0,59.0,93.0,1226.0,126.0,1157.0,10001.0,498.0,9.0
36,31.0,31.0,31.0,500.0,43.0,307.0,27.0,31.0,26.0,720.0,50.0,549.0,93.0,59.0,93.0,1229.0,126.0,1118.0,9854.0,500.0,9.0
37,31.0,55.0,31.0,500.0,31.0,308.0,30.0,68.0,26.0,724.0,29.0,522.0,93.0,113.0,93.0,1229.0,87.0,1110.0,9990.0,500.0,9.0
38,31.0,31.0,55.0,500.0,31.0,319.0,32.0,38.0,51.0,758.0,29.0,551.0,93.0,59.0,165.0,1229.0,87.0,1118.0,9914.0,500.0,9.0
39,31.0,43.0,43.0,495.0,31.0,303.0,33.0,55.0,43.0,769.0,28.0,538.0,93.0,86.0,157.0,1217.0,87.0,1115.0,10004.0,495.0,9.0
40,31.0,31.0,67.0,500.0,55.0,248.0,32.0,30.0,84.0,745.0,98.0,428.0,93.0,59.0,285.0,1229.0,249.0,863.0,9902.0,500.0,9.0
41,31.0,139.0,31.0,500.0,67.0,187.0,30.0,214.0,23.0,721.0,108.0,303.0,93.0,311.0,93.0,1229.0,243.0,612.0,9810.0,500.0,9.0
42,31.0,31.0,43.0,498.0,31.0,318.0,31.0,39.0,48.0,714.0,36.0,596.0,93.0,59.0,157.0,1226.0,87.0,1150.0,10009.0,498.0,9.0
43,31.0,31.0,67.0,500.0,31.0,295.0,20.0,30.0,81.0,700.0,33.0,505.0,93.0,59.0,257.0,1229.0,87.0,1034.0,9854.0,500.0,9.0
44,31.0,31.0,115.0,495.0,31.0,243.0,26.0,35.0,176.0,747.0,34.0,441.0,93.0,59.0,517.0,1217.0,87.0,885.0,10002.0,495.0,9.0
45,31.0,31.0,31.0,498.0,31.0,330.0,32.0,33.0,26.0,720.0,36.0,596.0,93.0,59.0,93.0,1226.0,87.0,1197.0,10005.0,498.0,9.0
46,31.0,31.0,55.0,500.0,31.0,320.0,22.0,36.0,53.0,778.0,35.0,555.0,93.0,59.0,165.0,1229.0,87.0,1104.0,9858.0,500.0,9.0
47,31.0,31.0,31.0,500.0,31.0,332.0,24.0,34.0,24.0,719.0,34.0,593.0,93.0,59.0,93.0,1229.0,87.0,1185.0,9966.0,500.0,9.0
48,31.0,31.0,31.0,500.0,31.0,343.0,31.0,28.0,21.0,753.0,29.0,576.0,93.0,59.0,93.0,1229.0,87.0,1173.0,9918.0,500.0,9.0
49,31.0,31.0,103.0,500.0,31.0,272.0,29.0,31.0,129.0,718.0,29.0,463.0,93.0,59.0,381.0,1229.0,87.0,961.0,9934.0,500.0,9.0
