,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,10.0,230.0,8.0,230.0,15.0,102.0,14.0,105.0,48.0,175.0,40.0,175.0,1983.0,478.0
1,10.0,230.0,8.0,230.0,13.0,108.0,14.0,101.0,48.0,175.0,40.0,175.0,1983.0,478.0
2,10.0,452.0,8.0,8.0,18.0,110.0,12.0,10.0,48.0,176.0,40.0,18.0,1518.0,478.0
3,10.0,230.0,8.0,230.0,15.0,117.0,11.0,99.0,48.0,175.0,40.0,175.0,1983.0,478.0
4,10.0,230.0,8.0,230.0,18.0,106.0,9.0,109.0,48.0,175.0,40.0,175.0,1983.0,478.0
5,10.0,230.0,8.0,230.0,16.0,99.0,15.0,119.0,48.0,175.0,40.0,175.0,1983.0,478.0
6,10.0,230.0,8.0,230.0,19.0,107.0,21.0,116.0,48.0,175.0,40.0,175.0,1983.0,478.0
7,10.0,204.0,62.0,202.0,16.0,90.0,50.0,103.0,48.0,171.0,152.0,170.0,2280.0,478.0
8,10.0,8.0,8.0,452.0,13.0,7.0,15.0,109.0,48.0,18.0,40.0,176.0,1044.0,478.0
9,10.0,230.0,8.0,230.0,18.0,102.0,9.0,99.0,48.0,175.0,40.0,175.0,1983.0,478.0
10,10.0,230.0,8.0,230.0,11.0,106.0,14.0,109.0,48.0,175.0,40.0,175.0,1983.0,478.0
11,10.0,230.0,8.0,230.0,12.0,112.0,8.0,104.0,48.0,175.0,40.0,175.0,1983.0,478.0
12,10.0,230.0,8.0,230.0,14.0,105.0,13.0,103.0,48.0,175.0,40.0,175.0,1983.0,478.0
13,10.0,230.0,8.0,230.0,11.0,110.0,14.0,111.0,48.0,175.0,40.0,175.0,1983.0,478.0
14,10.0,230.0,8.0,230.0,13.0,103.0,7.0,99.0,48.0,175.0,40.0,175.0,1983.0,478.0
15,10.0,148.0,8.0,312.0,15.0,59.0,8.0,102.0,48.0,97.0,40.0,176.0,1518.0,478.0
16,10.0,230.0,8.0,230.0,13.0,112.0,13.0,112.0,48.0,175.0,40.0,175.0,1983.0,478.0
17,10.0,230.0,8.0,230.0,17.0,113.0,19.0,118.0,48.0,175.0,40.0,175.0,1983.0,478.0
18,51.0,49.0,49.0,329.0,41.0,51.0,37.0,101.0,152.0,86.0,144.0,165.0,2355.0,478.0
19,66.0,202.0,8.0,202.0,42.0,110.0,13.0,105.0,160.0,170.0,40.0,170.0,2610.0,478.0
20,66.0,202.0,8.0,202.0,50.0,98.0,13.0,111.0,160.0,170.0,40.0,170.0,2610.0,478.0
21,10.0,452.0,8.0,8.0,11.0,102.0,9.0,14.0,48.0,176.0,40.0,18.0,1518.0,478.0
22,51.0,189.0,49.0,189.0,42.0,103.0,46.0,103.0,152.0,165.0,144.0,165.0,2829.0,478.0
