,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,30.0,390.0,30.0,45.0,120.0,30.0,1.0,51.0,1.0,3.0,10.0,1.0,6.0,78.0,6.0,9.0,24.0,6.0,4992.0,390.0
1,30.0,390.0,90.0,390.0,65.0,390.0,2.0,50.0,7.0,50.0,5.0,45.0,6.0,78.0,18.0,78.0,13.0,78.0,4992.0,390.0
2,30.0,390.0,65.0,215.0,30.0,390.0,2.0,41.0,5.0,19.0,0.0,45.0,6.0,78.0,13.0,43.0,6.0,78.0,4992.0,390.0
3,30.0,55.0,30.0,30.0,30.0,30.0,2.0,4.0,1.0,1.0,2.0,2.0,6.0,11.0,6.0,6.0,6.0,6.0,4992.0,55.0
4,65.0,390.0,55.0,390.0,30.0,140.0,5.0,53.0,4.0,50.0,2.0,12.0,13.0,78.0,11.0,78.0,6.0,28.0,4992.0,390.0
5,30.0,30.0,30.0,235.0,30.0,30.0,2.0,2.0,0.0,21.0,0.0,2.0,6.0,6.0,6.0,47.0,6.0,6.0,4992.0,235.0
6,45.0,390.0,30.0,390.0,30.0,30.0,3.0,52.0,1.0,48.0,2.0,2.0,9.0,78.0,6.0,78.0,6.0,6.0,4992.0,390.0
7,30.0,390.0,30.0,390.0,55.0,390.0,2.0,45.0,2.0,44.0,4.0,44.0,6.0,78.0,6.0,78.0,11.0,78.0,4992.0,390.0
8,30.0,390.0,30.0,390.0,30.0,30.0,0.0,47.0,1.0,53.0,2.0,2.0,6.0,78.0,6.0,78.0,6.0,6.0,4992.0,390.0
9,30.0,30.0,117.0,65.0,30.0,93.0,2.0,2.0,11.0,5.0,2.0,8.0,6.0,6.0,26.0,13.0,6.0,20.0,4992.0,117.0
10,30.0,390.0,30.0,390.0,130.0,30.0,2.0,50.0,1.0,55.0,11.0,2.0,6.0,78.0,6.0,78.0,26.0,6.0,4992.0,390.0
11,30.0,30.0,30.0,390.0,30.0,90.0,1.0,2.0,2.0,45.0,1.0,7.0,6.0,6.0,6.0,78.0,6.0,18.0,4992.0,390.0
12,30.0,390.0,30.0,390.0,290.0,390.0,2.0,49.0,1.0,39.0,26.0,46.0,6.0,78.0,6.0,78.0,58.0,78.0,4992.0,390.0
13,30.0,390.0,55.0,390.0,55.0,195.0,2.0,43.0,4.0,46.0,4.0,17.0,6.0,78.0,11.0,78.0,11.0,39.0,4992.0,390.0
14,30.0,390.0,30.0,390.0,215.0,55.0,2.0,47.0,2.0,49.0,19.0,4.0,6.0,78.0,6.0,78.0,43.0,11.0,4992.0,390.0
15,30.0,390.0,30.0,30.0,215.0,55.0,1.0,41.0,1.0,2.0,19.0,4.0,6.0,78.0,6.0,6.0,43.0,11.0,4992.0,390.0
16,90.0,390.0,30.0,390.0,235.0,225.0,7.0,55.0,1.0,45.0,21.0,20.0,18.0,78.0,6.0,78.0,47.0,45.0,4992.0,390.0
17,30.0,390.0,30.0,390.0,30.0,30.0,2.0,46.0,2.0,48.0,1.0,2.0,6.0,78.0,6.0,78.0,6.0,6.0,4992.0,390.0
18,100.0,390.0,30.0,390.0,30.0,110.0,8.0,50.0,1.0,54.0,2.0,9.0,20.0,78.0,6.0,78.0,6.0,22.0,4992.0,390.0
19,45.0,390.0,30.0,390.0,30.0,30.0,3.0,48.0,0.0,43.0,2.0,1.0,9.0,78.0,6.0,78.0,6.0,6.0,4992.0,390.0
20,65.0,390.0,30.0,390.0,30.0,390.0,5.0,51.0,0.0,47.0,2.0,44.0,13.0,78.0,6.0,78.0,6.0,78.0,4992.0,390.0
21,55.0,390.0,30.0,30.0,140.0,30.0,4.0,45.0,1.0,2.0,12.0,2.0,11.0,78.0,6.0,6.0,28.0,6.0,4992.0,390.0
22,110.0,30.0,185.0,390.0,30.0,390.0,9.0,2.0,16.0,48.0,1.0,43.0,22.0,6.0,37.0,78.0,6.0,78.0,4992.0,390.0
23,30.0,390.0,45.0,390.0,30.0,30.0,2.0,50.0,3.0,42.0,2.0,2.0,6.0,78.0,9.0,78.0,6.0,6.0,4992.0,390.0
24,30.0,390.0,30.0,390.0,45.0,30.0,1.0,49.0,0.0,47.0,3.0,1.0,6.0,78.0,6.0,78.0,9.0,6.0,4992.0,390.0
25,30.0,390.0,30.0,390.0,30.0,65.0,2.0,45.0,0.0,43.0,1.0,5.0,6.0,78.0,6.0,78.0,6.0,13.0,4992.0,390.0
26,30.0,390.0,55.0,140.0,30.0,215.0,2.0,52.0,4.0,12.0,0.0,19.0,6.0,78.0,11.0,28.0,6.0,43.0,4992.0,390.0
27,30.0,390.0,45.0,45.0,55.0,30.0,1.0,52.0,3.0,3.0,4.0,1.0,6.0,78.0,9.0,9.0,11.0,6.0,4992.0,390.0
28,30.0,390.0,30.0,30.0,30.0,30.0,1.0,56.0,2.0,1.0,1.0,2.0,6.0,78.0,6.0,6.0,6.0,6.0,4992.0,390.0
29,30.0,390.0,30.0,390.0,30.0,390.0,2.0,48.0,1.0,55.0,2.0,41.0,6.0,78.0,6.0,78.0,6.0,78.0,4992.0,390.0
30,30.0,390.0,30.0,30.0,270.0,390.0,1.0,43.0,1.0,2.0,24.0,38.0,6.0,78.0,6.0,6.0,54.0,78.0,4992.0,390.0
31,90.0,390.0,30.0,390.0,30.0,30.0,7.0,47.0,1.0,48.0,2.0,1.0,18.0,78.0,6.0,78.0,6.0,6.0,4992.0,390.0
32,30.0,390.0,45.0,30.0,30.0,30.0,1.0,47.0,3.0,2.0,2.0,0.0,6.0,78.0,9.0,6.0,6.0,6.0,4992.0,390.0
33,55.0,30.0,30.0,390.0,45.0,30.0,4.0,2.0,2.0,49.0,3.0,2.0,11.0,6.0,6.0,78.0,9.0,6.0,4992.0,390.0
34,30.0,390.0,65.0,390.0,30.0,30.0,2.0,54.0,5.0,48.0,2.0,2.0,6.0,78.0,13.0,78.0,6.0,6.0,4992.0,390.0
35,30.0,390.0,30.0,30.0,30.0,390.0,2.0,53.0,1.0,1.0,2.0,39.0,6.0,78.0,6.0,6.0,6.0,78.0,4992.0,390.0
36,45.0,390.0,30.0,390.0,55.0,30.0,3.0,49.0,2.0,49.0,4.0,2.0,9.0,78.0,6.0,78.0,11.0,6.0,4992.0,390.0
37,30.0,390.0,30.0,390.0,30.0,90.0,2.0,44.0,2.0,47.0,2.0,7.0,6.0,78.0,6.0,78.0,6.0,18.0,4992.0,390.0
38,55.0,30.0,65.0,390.0,30.0,390.0,4.0,2.0,5.0,49.0,0.0,42.0,11.0,6.0,13.0,78.0,6.0,78.0,4992.0,390.0
39,30.0,390.0,30.0,390.0,30.0,165.0,1.0,50.0,1.0,44.0,1.0,14.0,6.0,78.0,6.0,78.0,6.0,33.0,4992.0,390.0
40,45.0,390.0,65.0,390.0,100.0,390.0,3.0,48.0,5.0,50.0,8.0,44.0,9.0,78.0,13.0,78.0,20.0,78.0,4992.0,390.0
41,30.0,390.0,30.0,390.0,120.0,390.0,2.0,54.0,1.0,42.0,10.0,43.0,6.0,78.0,6.0,78.0,24.0,78.0,4992.0,390.0
42,30.0,195.0,30.0,30.0,351.0,30.0,2.0,17.0,2.0,2.0,39.0,2.0,6.0,39.0,6.0,6.0,78.0,6.0,4992.0,351.0
43,30.0,30.0,30.0,100.0,75.0,328.0,2.0,2.0,2.0,8.0,6.0,35.0,6.0,6.0,6.0,20.0,15.0,77.0,4992.0,328.0
44,30.0,45.0,30.0,390.0,30.0,30.0,0.0,3.0,2.0,45.0,1.0,2.0,6.0,9.0,6.0,78.0,6.0,6.0,4992.0,390.0
