,0,1,2,3,4,5,6,7,8
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,1.0
2,0.0,4.0,5.0,5.0,15.0,15.0,2.0,1.0,1.0
3,0.0,15.0,8.0,24.0,24.0,72.0,3.0,1.0,1.0
4,0.0,23.0,9.0,45.0,27.0,135.0,4.0,1.0,1.0
5,0.0,25.0,12.0,52.0,36.0,156.0,5.0,1.0,1.0
6,1.0,26.0,16.0,57.0,48.0,171.0,6.0,1.0,1.0
7,1.0,29.0,16.0,65.0,48.0,195.0,7.0,1.0,1.0

